tbl,id,country,state_province,county,latitude,longitude
vfoi,49096616,Brazil,Rio de Janeiro,Nova Friburgo,9999,9999
vfoi,49099790,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49102448,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49103046,Brazil,Mato Grosso,NA,9999,9999
vfoi,49106650,Brazil,Mato Grosso,NA,9999,9999
vfoi,49106859,Brazil,Parana,NA,9999,9999
vfoi,49107268,Brazil,Minas Gerais,Sao Goncalo Do Rio Preto,9999,9999
vfoi,49109381,Brazil,Mato Grosso,NA,9999,9999
vfoi,49109416,Brazil,Mato Grosso,NA,9999,9999
vfoi,49110269,Brazil,Mato Grosso,NA,9999,9999
vfoi,49111200,Brazil,Mato Grosso,NA,9999,9999
vfoi,49112315,Brazil,Mato Grosso,NA,9999,9999
vfoi,49116589,Brazil,Mato Grosso,NA,9999,9999
vfoi,49116716,Brazil,Mato Grosso,NA,9999,9999
vfoi,49118082,Brazil,Mato Grosso,NA,9999,9999
vfoi,49121472,Brazil,Mato Grosso,NA,9999,9999
vfoi,49121644,Brazil,Mato Grosso,NA,9999,9999
vfoi,49125788,Brazil,Mato Grosso,NA,9999,9999
vfoi,49126887,Brazil,Mato Grosso,NA,9999,9999
vfoi,49129087,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,49133609,Brazil,Minas Gerais,Alto Caparao,9999,9999
vfoi,49136471,Brazil,Mato Grosso,NA,9999,9999
vfoi,49143829,Brazil,Mato Grosso,NA,9999,9999
vfoi,49144167,Brazil,Mato Grosso,NA,9999,9999
vfoi,49147045,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49147272,Brazil,Mato Grosso,NA,9999,9999
vfoi,49147852,Brazil,Mato Grosso,NA,9999,9999
vfoi,49150614,Brazil,Mato Grosso,NA,9999,9999
vfoi,49150928,Brazil,Mato Grosso,NA,9999,9999
vfoi,49151364,Brazil,Minas Gerais,Gouvea,9999,9999
vfoi,49151560,Brazil,Rio de Janeiro,Nova Friburgo,9999,9999
vfoi,49155602,Brazil,Mato Grosso,NA,9999,9999
vfoi,49170481,Brazil,Parana,NA,9999,9999
vfoi,49171541,Brazil,Minas Gerais,Sao Goncalo Do Rio Preto,9999,9999
vfoi,49172473,Brazil,Mato Grosso,NA,9999,9999
vfoi,49173415,Brazil,Mato Grosso,NA,9999,9999
vfoi,49174903,Brazil,Mato Grosso,NA,9999,9999
vfoi,49175325,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49176637,Brazil,Mato Grosso,NA,9999,9999
vfoi,49180128,Brazil,Mato Grosso,NA,9999,9999
vfoi,49187195,Brazil,Mato Grosso,NA,9999,9999
vfoi,49197196,Brazil,Mato Grosso,NA,9999,9999
vfoi,49203136,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,49208824,Brazil,Mato Grosso,NA,9999,9999
vfoi,49211838,Brazil,Mato Grosso,NA,9999,9999
vfoi,49212982,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49214476,Brazil,Mato Grosso,NA,9999,9999
vfoi,49220789,Brazil,Mato Grosso,NA,9999,9999
vfoi,49220816,Brazil,Mato Grosso,NA,9999,9999
vfoi,49222999,Brazil,Parana,NA,9999,9999
vfoi,49227892,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49229263,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49232947,Brazil,Mato Grosso,NA,9999,9999
vfoi,49234528,Brazil,Mato Grosso,NA,9999,9999
vfoi,49237659,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49239801,Brazil,Mato Grosso,NA,9999,9999
vfoi,49240500,Brazil,Mato Grosso,NA,9999,9999
vfoi,49248223,Brazil,Mato Grosso,NA,9999,9999
vfoi,49250712,Brazil,Mato Grosso,NA,9999,9999
vfoi,49250761,Brazil,Mato Grosso,NA,9999,9999
vfoi,49252266,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,49253256,Brazil,Mato Grosso,NA,9999,9999
vfoi,49254978,Brazil,Mato Grosso,NA,9999,9999
vfoi,49254990,Brazil,Alagoas,Matriz De Camaragibe,-9166.166667,-3529
vfoi,49259417,Brazil,Mato Grosso,NA,9999,9999
vfoi,49266096,Brazil,Mato Grosso,NA,9999,9999
vfoi,49266755,Brazil,Bahia,Itatim,-1243,-3942
vfoi,49267731,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49269176,Brazil,Mato Grosso,NA,9999,9999
vfoi,49279139,Brazil,Mato Grosso,NA,9999,9999
vfoi,49280178,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,49287445,Brazil,Goias,Teresina De Goias,9999,9999
vfoi,49289642,Brazil,Mato Grosso,NA,9999,9999
vfoi,49292158,Brazil,Mato Grosso,NA,9999,9999
vfoi,49296923,Brazil,Minas Gerais,Conceicao Do Mato Dentro,9999,9999
vfoi,49302528,Brazil,Mato Grosso,NA,9999,9999
vfoi,49305337,Brazil,Para,NA,9999,9999
vfoi,49307654,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49308484,Brazil,Mato Grosso,NA,9999,9999
vfoi,49309933,Brazil,Mato Grosso,NA,9999,9999
vfoi,49310971,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49312839,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49313571,Brazil,Mato Grosso,NA,9999,9999
vfoi,49313712,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49314539,Brazil,Mato Grosso,NA,9999,9999
vfoi,49315583,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49322745,Brazil,Mato Grosso,NA,9999,9999
vfoi,49324505,Brazil,Mato Grosso,NA,9999,9999
vfoi,49326169,Brazil,Minas Gerais,Serro,9999,9999
vfoi,49328339,Brazil,Mato Grosso,NA,9999,9999
vfoi,49330236,Brazil,Mato Grosso,NA,9999,9999
vfoi,49331715,Brazil,Mato Grosso,NA,9999,9999
vfoi,49337772,Brazil,Mato Grosso,NA,9999,9999
vfoi,49338563,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,49342020,Brazil,Mato Grosso,NA,9999,9999
vfoi,49344532,Brazil,Mato Grosso,NA,9999,9999
vfoi,49346287,Brazil,Mato Grosso,NA,9999,9999
vfoi,49351093,Brazil,Mato Grosso,NA,9999,9999
vfoi,49354787,Brazil,Mato Grosso,NA,9999,9999
vfoi,49354891,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49364849,Brazil,Goias,Alto Paraiso De Goias,9999,9999
vfoi,49368420,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,49369652,Brazil,Parana,NA,9999,9999
vfoi,49371968,Brazil,Mato Grosso,NA,9999,9999
vfoi,49375289,Brazil,Mato Grosso,NA,9999,9999
vfoi,49378012,Brazil,Goias,NA,9999,9999
vfoi,49381473,Brazil,Minas Gerais,Sao Goncalo Do Rio Preto,9999,9999
vfoi,49383076,Brazil,Mato Grosso,NA,9999,9999
vfoi,49383283,Brazil,Mato Grosso,NA,9999,9999
vfoi,49385015,Brazil,Mato Grosso,NA,9999,9999
vfoi,49385213,Brazil,Mato Grosso,NA,9999,9999
vfoi,49387497,Brazil,Mato Grosso,NA,9999,9999
vfoi,49388483,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49388648,Brazil,Sao Paulo,NA,9999,9999
vfoi,49390441,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49392399,Brazil,Mato Grosso,NA,9999,9999
vfoi,49392542,Brazil,Mato Grosso,NA,9999,9999
vfoi,49393837,Brazil,Mato Grosso,NA,9999,9999
vfoi,49395188,Brazil,Federal,NA,9999,9999
vfoi,49400474,Brazil,Mato Grosso,NA,9999,9999
vfoi,49401709,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,49402185,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49402420,Brazil,Mato Grosso,NA,9999,9999
vfoi,49403444,Brazil,Mato Grosso,NA,9999,9999
vfoi,49413967,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,49415333,Brazil,Mato Grosso,NA,9999,9999
vfoi,49416953,Brazil,Mato Grosso,NA,9999,9999
vfoi,49423462,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49425423,Brazil,Mato Grosso,NA,9999,9999
vfoi,49426487,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,49429938,Brazil,Mato Grosso,NA,9999,9999
vfoi,49436489,Brazil,Mato Grosso,NA,9999,9999
vfoi,49438839,Brazil,Mato Grosso,NA,9999,9999
vfoi,49439453,Brazil,Mato Grosso,NA,9999,9999
vfoi,49439576,Brazil,Mato Grosso,NA,9999,9999
vfoi,49442285,Brazil,Mato Grosso,NA,9999,9999
vfoi,49445949,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49453225,Brazil,Minas Gerais,Ouro Branco,9999,9999
vfoi,49455339,Brazil,Mato Grosso,NA,9999,9999
vfoi,49459038,Brazil,Mato Grosso,NA,9999,9999
vfoi,49459363,Brazil,Mato Grosso,NA,9999,9999
vfoi,49469383,Brazil,Mato Grosso,NA,9999,9999
vfoi,49471702,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49472232,Brazil,Mato Grosso,NA,9999,9999
vfoi,49474152,Brazil,Mato Grosso,NA,9999,9999
vfoi,49474863,Brazil,Mato Grosso,NA,9999,9999
vfoi,49483982,Brazil,Mato Grosso,NA,9999,9999
vfoi,49484280,Brazil,Mato Grosso,NA,9999,9999
vfoi,49487298,Brazil,Mato Grosso,NA,9999,9999
vfoi,49488284,Brazil,Mato Grosso,NA,9999,9999
vfoi,49490742,Brazil,Mato Grosso,NA,9999,9999
vfoi,49492981,Brazil,Mato Grosso,NA,9999,9999
vfoi,49496076,Brazil,Rio de Janeiro,Nova Friburgo,9999,9999
vfoi,49502235,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49503119,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49507216,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,49510705,Brazil,Mato Grosso,NA,9999,9999
vfoi,49520643,Brazil,Mato Grosso,NA,9999,9999
vfoi,49522426,Brazil,Mato Grosso,NA,9999,9999
vfoi,49532015,Brazil,Mato Grosso,NA,9999,9999
vfoi,49539918,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49542396,Brazil,Mato Grosso,NA,9999,9999
vfoi,49546468,Brazil,Mato Grosso,NA,9999,9999
vfoi,49551943,Brazil,Mato Grosso,NA,9999,9999
vfoi,49552155,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,49558223,Brazil,Mato Grosso,NA,9999,9999
vfoi,49558825,Brazil,Mato Grosso,NA,9999,9999
vfoi,49566373,Brazil,Minas Gerais,Delfim Moreira,9999,9999
vfoi,49569205,Brazil,Minas Gerais,Delfim Moreira,9999,9999
vfoi,49569401,Canada,British Columbia,NA,53.8833333,-1251.25
vfoi,49577464,Brazil,Mato Grosso,NA,9999,9999
vfoi,49580703,Brazil,Mato Grosso,NA,9999,9999
vfoi,49594118,Brazil,Espirito Santo,NA,9999,9999
vfoi,49598339,Brazil,Goias,Alto Paraiso De Goias,999.9,999.9
vfoi,49598689,Brazil,Mato Grosso,NA,9999,9999
vfoi,49602645,Brazil,Mato Grosso,NA,9999,9999
vfoi,49603850,Brazil,Mato Grosso,NA,9999,9999
vfoi,49609771,Brazil,Minas Gerais,NA,9999,9999
vfoi,49612291,Brazil,Mato Grosso,NA,9999,9999
vfoi,49615246,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,49615437,Brazil,Mato Grosso,NA,9999,9999
vfoi,49616221,Brazil,Minas Gerais,Alto Caparao,9999,9999
vfoi,49621910,Brazil,Minas Gerais,Fervedouro,9999,9999
vfoi,49624933,Brazil,Mato Grosso,NA,9999,9999
vfoi,49630549,Brazil,Mato Grosso,NA,9999,9999
vfoi,49637216,Brazil,Espirito Santo,Muniz Freire,9999,9999
vfoi,49638797,Brazil,Minas Gerais,NA,9999,9999
vfoi,49642026,Brazil,Mato Grosso,NA,9999,9999
vfoi,49642865,Brazil,Mato Grosso,NA,9999,9999
vfoi,49645640,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49649127,Brazil,Mato Grosso,NA,9999,9999
vfoi,49655410,Brazil,Minas Gerais,Rio Acima,9999,9999
vfoi,49656503,Brazil,Mato Grosso,NA,9999,9999
vfoi,49661671,Canada,British Columbia,NA,51.7916667,-199.9166667
vfoi,49662000,Brazil,Minas Gerais,NA,9999,9999
vfoi,49668215,Brazil,Mato Grosso,NA,9999,9999
vfoi,49672760,Brazil,Minas Gerais,NA,9999,9999
vfoi,49673807,Brazil,Mato Grosso,NA,9999,9999
vfoi,49679560,Brazil,Mato Grosso,NA,9999,9999
vfoi,49690395,Brazil,Minas Gerais,Santana Do Riacho,9999,9999
vfoi,49694481,Brazil,Mato Grosso,NA,9999,9999
vfoi,49694729,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,49705514,Brazil,Mato Grosso,NA,9999,9999
vfoi,49707173,Brazil,Mato Grosso,NA,9999,9999
vfoi,49708381,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,49710114,Brazil,Mato Grosso,NA,9999,9999
vfoi,49723705,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,49730522,Brazil,Federal,Brasilia,9999,9999
vfoi,49735982,Brazil,Bahia,Rio De Contas,9999,9999
vfoi,49744194,Brazil,Minas Gerais,Alagoa,9999,9999
vfoi,49752456,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,49752772,Brazil,Mato Grosso,NA,9999,9999
vfoi,49753080,Brazil,Mato Grosso,NA,9999,9999
vfoi,49756476,Brazil,Mato Grosso,NA,9999,9999
vfoi,49759269,Brazil,Rio de Janeiro,Petropolis,9999,9999
vfoi,49760729,Brazil,Mato Grosso,NA,9999,9999
vfoi,49760986,Brazil,Goias,Alto Paraiso De Goias,9999,9999
vfoi,49761297,Brazil,Mato Grosso,NA,9999,9999
vfoi,49764424,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,49769293,Brazil,Mato Grosso,NA,9999,9999
vfoi,49769537,Brazil,Minas Gerais,NA,9999,9999
vfoi,49769591,Brazil,Mato Grosso,NA,9999,9999
vfoi,49770508,Brazil,Minas Gerais,NA,9999,9999
vfoi,49785241,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,49798467,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,49799400,Brazil,Minas Gerais,Sao Roque De Minas,9999,9999
vfoi,49802648,Brazil,Minas Gerais,Itamarandiba,9999,9999
vfoi,49808586,Brazil,Mato Grosso,NA,9999,9999
vfoi,49809602,Brazil,Mato Grosso,NA,9999,9999
vfoi,49810756,Brazil,Mato Grosso,NA,9999,9999
vfoi,49812652,Brazil,Mato Grosso,NA,9999,9999
vfoi,49815446,Brazil,Mato Grosso,NA,9999,9999
vfoi,49817825,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49819335,Brazil,Minas Gerais,Aiuruoca,9999,9999
vfoi,49821648,Brazil,Minas Gerais,Rio Acima,9999,9999
vfoi,49825869,Brazil,Mato Grosso,NA,9999,9999
vfoi,49828723,Brazil,Minas Gerais,Barao De Cocais,9999,9999
vfoi,49831728,Brazil,Rio de Janeiro,Petropolis,9999,9999
vfoi,49833338,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,49840569,Brazil,Mato Grosso,NA,9999,9999
vfoi,49850256,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,49855117,Brazil,Mato Grosso,NA,9999,9999
vfoi,49871524,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49872357,Brazil,Mato Grosso,NA,9999,9999
vfoi,49873367,Brazil,Goias,NA,999.9,999.9
vfoi,49881031,Brazil,Minas Gerais,NA,9999,9999
vfoi,49884618,Brazil,Mato Grosso,NA,9999,9999
vfoi,49895148,Brazil,Mato Grosso,NA,9999,9999
vfoi,49918222,Brazil,Mato Grosso,NA,9999,9999
vfoi,49924616,Brazil,Espirito Santo,Afonso Claudio,9999,9999
vfoi,49927709,Brazil,Mato Grosso,NA,9999,9999
vfoi,49933017,Brazil,Mato Grosso,NA,9999,9999
vfoi,49940922,Brazil,Mato Grosso,NA,9999,9999
vfoi,49956108,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,49970520,Brazil,Mato Grosso,NA,9999,9999
vfoi,49972429,Brazil,Mato Grosso,NA,9999,9999
vfoi,49982283,Brazil,Mato Grosso,NA,9999,9999
vfoi,49982651,Brazil,Minas Gerais,Caldas,9999,9999
vfoi,49991687,Brazil,Mato Grosso,NA,9999,9999
vfoi,49993716,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,49993724,Brazil,Mato Grosso,NA,9999,9999
vfoi,49999230,Brazil,Mato Grosso,NA,9999,9999
vfoi,50005117,Brazil,Mato Grosso,NA,9999,9999
vfoi,50006444,Brazil,Minas Gerais,NA,9999,9999
vfoi,50014765,Brazil,Minas Gerais,Aiuruoca,9999,9999
vfoi,50036383,Brazil,Parana,NA,9999,9999
vfoi,50058664,Brazil,Mato Grosso,NA,9999,9999
vfoi,50059155,Brazil,Mato Grosso,NA,9999,9999
vfoi,50062016,Brazil,Mato Grosso,NA,9999,9999
vfoi,50063447,Brazil,Sao Paulo,Cananeia,-1.00E+11,-173.156
vfoi,50064116,Brazil,Mato Grosso,NA,9999,9999
vfoi,50076048,Bolivia,NA,NA,9999,9999
vfoi,50087543,Brazil,Mato Grosso,NA,9999,9999
vfoi,50097944,Brazil,Mato Grosso,NA,9999,9999
vfoi,50099220,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50107214,Canada,British Columbia,NA,53.8833333,-1251.25
vfoi,50108772,Brazil,Minas Gerais,Diamantina,9999,9999
vfoi,50111569,Brazil,Mato Grosso,NA,9999,9999
vfoi,50114289,Canada,Yukon,NA,61.6166667,-1331.05
vfoi,50128353,Brazil,Mato Grosso,NA,9999,9999
vfoi,50130726,Brazil,Mato Grosso,NA,9999,9999
vfoi,50132965,Brazil,Espirito Santo,Santa Maria De Jetiba,9999,9999
vfoi,50136299,Brazil,Minas Gerais,Moeda,9999,9999
vfoi,50136632,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,50137533,Brazil,Minas Gerais,NA,9999,9999
vfoi,50149194,Brazil,Mato Grosso,NA,9999,9999
vfoi,50153951,Brazil,Mato Grosso,NA,9999,9999
vfoi,50154318,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50161721,Brazil,Espirito Santo,Muniz Freire,9999,9999
vfoi,50174755,Brazil,Mato Grosso,NA,9999,9999
vfoi,50175708,Brazil,Minas Gerais,NA,9999,9999
vfoi,50189161,Brazil,Mato Grosso,NA,9999,9999
vfoi,50193524,Brazil,Espirito Santo,Marataizes,9999,9999
vfoi,50201361,Brazil,Minas Gerais,NA,9999,9999
vfoi,50202696,Brazil,Mato Grosso,NA,9999,9999
vfoi,50203910,Brazil,Mato Grosso,NA,9999,9999
vfoi,50204278,Brazil,Goias,Alto Paraiso De Goias,9999,9999
vfoi,50205239,Brazil,Espirito Santo,Itaguacu,9999,9999
vfoi,50215381,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,50231901,Brazil,Mato Grosso,NA,9999,9999
vfoi,50235866,Brazil,Federal,Brasilia,-160.048333,-48.055
vfoi,50239399,Brazil,Mato Grosso,NA,9999,9999
vfoi,50239953,Brazil,Mato Grosso,NA,9999,9999
vfoi,50240415,Brazil,Mato Grosso,NA,9999,9999
vfoi,50241858,Brazil,Mato Grosso,NA,9999,9999
vfoi,50242436,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50252981,Brazil,Mato Grosso,NA,9999,9999
vfoi,50258565,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,50259251,Brazil,Minas Gerais,NA,9999,9999
vfoi,50261975,Brazil,Mato Grosso,NA,9999,9999
vfoi,50263415,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,50278567,Brazil,Minas Gerais,Moeda,9999,9999
vfoi,50285967,Brazil,Minas Gerais,Delfim Moreira,9999,9999
vfoi,50289637,Brazil,Sao Paulo,Pedregulho,999.9,999.9
vfoi,50290060,Brazil,Mato Grosso,NA,9999,9999
vfoi,50290107,Brazil,Minas Gerais,Caldas,9999,9999
vfoi,50295325,Brazil,Goias,NA,9999,9999
vfoi,50299371,Brazil,Mato Grosso,NA,9999,9999
vfoi,50310808,Brazil,Mato Grosso,NA,9999,9999
vfoi,50312405,Brazil,Mato Grosso,NA,9999,9999
vfoi,50319873,Brazil,Minas Gerais,Delfim Moreira,9999,9999
vfoi,50327331,Brazil,Bahia,Feira De Santana,999.9,999.9
vfoi,50333915,Brazil,Minas Gerais,NA,9999,9999
vfoi,50338518,Brazil,Minas Gerais,Ouro Preto,9999,9999
vfoi,50344394,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,50347790,Brazil,Mato Grosso,NA,9999,9999
vfoi,50349737,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,50356427,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,50363383,Brazil,Sao Paulo,NA,9999,9999
vfoi,50366094,Brazil,Goias,NA,9999,9999
vfoi,50370500,Brazil,Minas Gerais,NA,9999,9999
vfoi,50371217,Brazil,Bahia,NA,9999,9999
vfoi,50384206,Brazil,Federal,Brasilia,9999,9999
vfoi,50387975,Brazil,Minas Gerais,Presidente Kubitschek,9999,9999
vfoi,50390879,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,50394585,Brazil,Mato Grosso,NA,9999,9999
vfoi,50395571,Brazil,Mato Grosso,NA,9999,9999
vfoi,50403027,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,50406992,Brazil,Amazonas,NA,9999,9999
vfoi,50407387,Brazil,Sao Paulo,NA,9999,9999
vfoi,50408502,Brazil,Mato Grosso,NA,9999,9999
vfoi,50411645,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,50411934,Brazil,Goias,Pirenopolis,999.9,999.9
vfoi,50412747,Brazil,Mato Grosso,NA,9999,9999
vfoi,50427493,Brazil,Minas Gerais,Santana Do Garambeu,9999,9999
vfoi,50428666,Brazil,Mato Grosso,NA,9999,9999
vfoi,50437833,Brazil,Mato Grosso,NA,9999,9999
vfoi,50440604,Brazil,Mato Grosso,NA,9999,9999
vfoi,50443829,Brazil,Mato Grosso,NA,9999,9999
vfoi,50444703,Brazil,Mato Grosso,NA,9999,9999
vfoi,50452670,Brazil,Minas Gerais,NA,9999,9999
vfoi,50467884,Brazil,Mato Grosso,NA,9999,9999
vfoi,50467965,Brazil,Espirito Santo,Santa Maria De Jetiba,9999,9999
vfoi,50472585,Brazil,Minas Gerais,Conceicao Do Mato Dentro,9999,9999
vfoi,50472986,Brazil,Espirito Santo,Linhares,9999,9999
vfoi,50474887,Brazil,Mato Grosso,NA,9999,9999
vfoi,50478840,Brazil,Minas Gerais,Rio Acima,9999,9999
vfoi,50485200,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50488016,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,50490353,Brazil,Minas Gerais,Arcos,999.9,999.9
vfoi,50496584,Brazil,Mato Grosso,NA,9999,9999
vfoi,50498364,Brazil,Parana,NA,9999,9999
vfoi,50506982,Brazil,Minas Gerais,NA,9999,9999
vfoi,50508448,Brazil,Rio de Janeiro,NA,9999,9999
vfoi,50511927,Brazil,Rio de Janeiro,Cachoeiras De Macacu,-212.45,-42.8430555
vfoi,50516722,Brazil,Mato Grosso,NA,9999,9999
vfoi,50519575,Brazil,Minas Gerais,Alagoa,9999,9999
vfoi,50522363,Brazil,Minas Gerais,Rio Pardo De Minas,9999,9999
vfoi,50523323,Brazil,Rio de Janeiro,Itatiaia,999.9,999.9
vfoi,50523882,Brazil,Mato Grosso,NA,9999,9999
vfoi,50530442,Brazil,Mato Grosso,NA,9999,9999
vfoi,50562781,Brazil,Goias,NA,999.9,999.9
vfoi,50564873,Brazil,Minas Gerais,Itacambira,9999,9999
vfoi,50566501,Brazil,Federal,Brasilia,9999,9999
vfoi,50581302,Brazil,Espirito Santo,NA,9999,9999
vfoi,50586142,Brazil,Mato Grosso,NA,9999,9999
vfoi,50589541,Brazil,Mato Grosso,NA,9999,9999
vfoi,50592634,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50597229,Brazil,Goias,Alto Paraiso De Goias,999.9,999.9
vfoi,50598354,Brazil,Minas Gerais,Delfim Moreira,9999,9999
vfoi,50602894,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,50604721,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,50610071,Brazil,Mato Grosso,NA,9999,9999
vfoi,50610387,Brazil,Mato Grosso,NA,9999,9999
vfoi,50620916,Brazil,Minas Gerais,Caldas,9999,9999
vfoi,50628133,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,50628426,Brazil,Minas Gerais,Alagoa,9999,9999
vfoi,50631485,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,50633309,Brazil,Espirito Santo,Domingos Martins,9999,9999
vfoi,50634367,Canada,British Columbia,NA,54.5,-1221
vfoi,50634774,Mexico,NA,NA,180,-97.25
vfoi,50640135,Brazil,Minas Gerais,NA,9999,9999
vfoi,50651864,Brazil,Minas Gerais,NA,9999,9999
vfoi,50652279,Brazil,Mato Grosso,NA,9999,9999
vfoi,50653863,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,50654036,Brazil,Ceara,Crateus,999.9,999.9
vfoi,50662947,Brazil,Mato Grosso,NA,9999,9999
vfoi,50665057,Brazil,Mato Grosso,NA,9999,9999
vfoi,50671406,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,50672488,Brazil,Mato Grosso,NA,9999,9999
vfoi,50675849,Brazil,Mato Grosso,NA,9999,9999
vfoi,50682046,Brazil,Minas Gerais,Delfim Moreira,9999,9999
vfoi,50685094,Brazil,Espirito Santo,Sao Roque Do Canaa,9999,9999
vfoi,50685888,Brazil,Mato Grosso,NA,9999,9999
vfoi,50687069,Brazil,Mato Grosso,NA,9999,9999
vfoi,50691471,Brazil,Minas Gerais,Sao Roque De Minas,9999,9999
vfoi,50694876,Bolivia,NA,NA,9999,9999
vfoi,50700479,Brazil,Sao Paulo,Santo Andre,9999,9999
vfoi,50705750,Brazil,Mato Grosso,NA,9999,9999
vfoi,50712691,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,50713199,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,50713589,Brazil,Mato Grosso,NA,9999,9999
vfoi,50718777,Brazil,Espirito Santo,Linhares,9999,9999
vfoi,50719534,Brazil,Mato Grosso,NA,9999,9999
vfoi,50721115,Brazil,Mato Grosso,NA,9999,9999
vfoi,50726270,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,50727317,Brazil,Mato Grosso,NA,9999,9999
vfoi,50727550,Brazil,Mato Grosso,NA,9999,9999
vfoi,50728774,Brazil,Mato Grosso,NA,9999,9999
vfoi,50744593,Brazil,Mato Grosso,NA,9999,9999
vfoi,50744619,Brazil,Mato Grosso,NA,9999,9999
vfoi,50749378,Brazil,Goias,Alto Paraiso De Goias,999.9,999.9
vfoi,50755423,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50761490,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50766118,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,50766190,Brazil,Mato Grosso,NA,9999,9999
vfoi,50773033,Brazil,Mato Grosso,NA,9999,9999
